fiyat,yil,marka,seri,model,kilometre,vites_tipi,yakit_tipi,cekis,yakit_deposu,motor_hacmi,motor_gucu,boyali_parca,degisen_parca,fiyat_log
433000,2,Fiat,1.4 Fire Urban Plus 95 Ps Sedan,Egea,40074,Düz,Benzin,Önden Çekiş,45.0,1368,94.0,0,0,12.978493006984626
410000,12,Ford,Grand C-Max 1.6 SCTi EcoBoost Titanium,C-Max,161452,Düz,Benzin,Önden Çekiş,60.0,1597,180.0,0,0,12.92391243868049
332000,11,Chevrolet,Aveo 1.3 D LT,Aveo,99452,Düz,Dizel,Önden Çekiş,46.0,1248,75.0,0,0,12.712890247898626
234900,17,Volkswagen,Caddy Kombi 1.9 TDI,Caddy,251419,Düz,Dizel,Önden Çekiş,60.0,1896,105.0,3,3,12.366915170647005
255000,15,Peugeot,207 1.4 HDi Premium,207,231474,Düz,Dizel,Önden Çekiş,50.0,1398,70.0,0,0,12.449018824140563
290000,9,Dacia,Logan MCV 1.5 dCi Ambiance,Logan,231856,Düz,Dizel,Önden Çekiş,50.0,1461,75.0,0,0,12.577636201962656
780000,6,Volkswagen,1.6 TDI SCR BMT Comfortline 115 Ps SUV,Tiguan,81000,Düz,Dizel,Önden Çekiş,60.0,1598,114.0,2,0,13.567049198665774
495000,8,Fiat,1.4 T MultiAir TCT 140 Ps Crossover,500 X,85000,Otomatik,Benzin,Önden Çekiş,48.0,1368,138.0,0,0,13.112313041550827
295000,5,Fiat,1.3 MultiJet Easy 95 Ps Combi,Doblo,183000,Düz,Dizel,Önden Çekiş,60.0,1248,94.0,8,0,12.594730635321957
340000,6,Fiat,1.3 MultiJet Urban 95 Ps Sedan,Egea,130000,Düz,Dizel,Önden Çekiş,45.0,1248,94.0,3,1,12.736700896592344
259000,9,Fiat,Linea 1.4 Fire Pop,Linea,80000,Düz,Benzin,Önden Çekiş,45.0,1368,77.0,0,3,12.464583340681674
350000,7,Fiat,Doblo Combi 1.6 Multijet Premio,Doblo,80000,Düz,Dizel,Önden Çekiş,60.0,1598,105.0,2,0,12.765688433465597
319000,11,Fiat,Punto 1.3 Mjet Lounge S-S Dualogic,Punto,163000,Otomatik,Dizel,Önden Çekiş,45.0,1248,95.0,0,0,12.672946381766982
1075000,3,Peugeot,1.5 BlueHDI GT EAT8 132 Ps Crossover,2008,15326,Otomatik,Dizel,Önden Çekiş,41.0,1499,130.0,0,0,13.8878312195439
494000,2,Citroen,1.5 BlueHDI Feel 100 Ps Sedan,C-Elysee,46448,Düz,Dizel,Önden Çekiş,50.0,1499,98.0,0,0,13.110290796170059
507000,12,Chevrolet,Captiva 2.0 16V High Otomatik,Captiva,167161,Otomatik,Dizel,4x4,65.0,1991,150.0,0,0,13.13626628257332
400000,3,Fiat,1.4 Fire Easy 95 Ps Sedan,Egea,96820,Düz,Benzin,Önden Çekiş,45.0,1368,94.0,0,0,12.89921982609012
350000,4,Peugeot,301 1.2 VTi PureTech Active,301,37746,Düz,Benzin,Önden Çekiş,50.0,1199,72.0,0,0,12.765688433465597
425000,3,Fiat,1.6 MultiJet Premio 120 Ps Combi,Doblo,40575,Düz,Dizel,Önden Çekiş,60.0,1598,118.0,0,0,12.959844447906553
396500,2,Fiat,1.3 MultiJet Safeline 95 Ps Combi,Doblo,17000,Düz,Benzin,Önden Çekiş,60.0,1248,94.0,0,0,12.89043132005704
399500,4,Fiat,1.3 MultiJet Premio Plus 95 Ps Combi,Doblo,36000,Düz,Dizel,Önden Çekiş,60.0,1248,94.0,0,0,12.897969044188466
310000,13,Ford,Transit Connect GLX K210 S 1.8 TDCi,Transit Connect,178160,Düz,Dizel,Önden Çekiş,60.0,1753,110.0,0,1,12.644327576461329
320000,9,Renault,Symbol 1.2 16V Joy,Symbol,237000,Düz,Benzin,Önden Çekiş,50.0,1149,75.0,0,0,12.676076274775909
254900,7,Fiat,1.3 MultiJet Maxi Plus ESP 90 Ps Cargo,Doblo,340834,Düz,Dizel,Önden Çekiş,60.0,1248,89.0,1,3,12.448626590364206
999900,2,Kia,1.6 CRDI 4x4 Prestige DCT 136 Ps SUV,Sportage,19000,Otomatik,Dizel,4x4,62.0,1598,134.0,0,0,13.815410552963941
881900,6,Mercedes,200 d BlueTEC Avantgarde 7G-Tronic 136 Ps Sedan,C,69000,Düz,Dizel,Arkadan İtiş,41.0,1598,134.0,0,0,13.689833949876272
2469900,7,Volvo,2.0 D D5 AWD Inscription Geartronic 225 Ps SUV,XC90,134000,Otomatik,Benzin,4x4,71.0,1969,222.0,0,0,14.719688221954627
1679900,5,Audi,1.4 TFSI Sport S-Tronic 150 Ps Sportback,A5,110000,Otomatik,Benzin,Önden Çekiş,54.0,1395,148.0,0,0,14.334244825798306
861900,5,Bmw,116d Premium Line Otomatik 116 Ps Hatchback,1 Serisi,35500,Otomatik,Dizel,Arkadan İtiş,52.0,1496,114.0,1,0,13.66689453363549
949900,6,Hyundai,1.6 T-GDI 4x4 Elite Plus Red Pack DCT 177 Ps SUV,Tucson,83500,Otomatik,Benzin,4x4,62.0,1591,174.0,0,0,13.764111994878274
709900,12,Mercedes,C 180 Kompessor BlueEfficiency Prime,C,131000,Otomatik,Benzin,Arkadan İtiş,66.0,1597,156.0,0,1,13.472879394027478
638900,7,Volkswagen,1.4 TSI ACT BMT Comfortline DSG 150 Ps Hatchback,Golf,93000,Otomatik,Benzin,Önden Çekiş,50.0,1395,148.0,4,1,13.367503226590435
418900,4,Fiat,1.2 Fire Urban 69 Ps Hatchback,Panda,82000,Düz,Benzin,Önden Çekiş,37.0,1242,68.0,0,0,12.945387506935127
662900,9,Volvo,1.6 D D2 Premium Powershift 115 Ps Sedan,S60,137000,Otomatik,Benzin,Önden Çekiş,67.0,1560,114.0,1,0,13.404379428229483
367900,11,Hyundai,i30 1.6 GDi Style,i30,90000,Düz,Benzin,Önden Çekiş,53.0,1591,135.0,0,0,12.815566441092866
356900,7,Renault,Fluence 1.5 dCi Touch EDC,Fluence,125000,Otomatik,Dizel,Önden Çekiş,60.0,1461,110.0,3,2,12.785210909478252
229900,10,Fiat,Linea 1.3 Multijet Easy,Linea,172000,Düz,Dizel,Önden Çekiş,45.0,1248,95.0,0,0,12.345399710751273
435900,10,Opel,Astra 1.3 CDTI Cosmo,Astra,145000,Düz,Dizel,Önden Çekiş,56.0,1248,95.0,2,2,12.985168138226484
326900,7,Renault,Clio 1.5 dCi Touch,Clio,125000,Düz,Dizel,Önden Çekiş,45.0,1461,75.0,0,0,12.697409592712303
708900,7,Volkswagen,1.6 TDI BMT Comfortline DSG 110 Ps Hatchback,Golf,30600,Otomatik,Dizel,Önden Çekiş,50.0,1598,108.0,0,0,13.47146975184311
354900,14,Toyota,Auris 1.6 Elegant,Auris,132600,Düz,Benzin,Önden Çekiş,55.0,1598,124.0,2,0,12.779591338634587
828900,5,Nissan,1.6 DCI Sky Pack X-tronic 130 Ps SUV,Qashqai,45000,Otomatik,Dizel,Önden Çekiş,55.0,1598,128.0,0,0,13.627854799579618
1724900,6,Bmw,520i Luxury Line Otomatik 170 Ps Sedan,5 Serisi,86000,Otomatik,Benzin,Arkadan İtiş,70.0,1592,168.0,0,1,14.36067963575272
464900,4,Peugeot,1.5 BlueHDI Allure 102 Ps Sedan,301,29000,Düz,Dizel,Önden Çekiş,50.0,1499,100.0,0,0,13.049577607678676
294900,11,Opel,Corsa 1.3 CDTI Essentia,Corsa,145000,Düz,Dizel,Önden Çekiş,45.0,1248,75.0,0,1,12.594391594803367
224900,13,Kia,Picanto 1.1 Hiper,Picanto,114292,Düz,Benzin,Önden Çekiş,35.0,1086,65.0,2,0,12.323411137947407
225000,13,Hyundai,Getz 1.4 DOHC Start,Getz,170758,Düz,Benzin,Önden Çekiş,45.0,1399,97.0,0,0,12.323855681186558
205000,14,Citroen,C4 1.6 SX,C4,161000,Düz,Benzin,Önden Çekiş,60.0,1587,110.0,8,0,12.230765258120545
300000,6,Fiat,Linea 1.3 Multijet Pop,Linea,116571,Düz,Dizel,Önden Çekiş,45.0,1248,95.0,0,0,12.611537753638338
255000,8,Fiat,Linea 1.3 Multijet Pop,Linea,155000,Düz,Dizel,Önden Çekiş,45.0,1248,95.0,0,0,12.449018824140563
235000,12,Fiat,Linea 1.3 Multijet Actual,Linea,207431,Düz,Dizel,Önden Çekiş,45.0,1248,90.0,0,0,12.367340793126296
410000,3,Fiat,1.3 MultiJet Urban Plus 95 Ps Sedan,Egea,87227,Düz,Dizel,Önden Çekiş,45.0,1248,94.0,0,0,12.92391243868049
375000,6,Fiat,1.3 MultiJet Urban 95 Ps Sedan,Egea,84479,Düz,Dizel,Önden Çekiş,45.0,1248,94.0,1,0,12.834681304952548
315000,11,Renault,Megane Sport Tourer 1.5 dCi Expression,Megane,168050,Düz,Dizel,Önden Çekiş,60.0,1461,85.0,3,0,12.66032791780777
250000,15,Volkswagen,Caddy Kombi 1.9 TDI,Caddy,283500,Düz,Dizel,Önden Çekiş,60.0,1896,105.0,0,4,12.429216196844383
240000,10,Ford,1.8 TDCI SWB Silver 90 Ps Kombi,Tourneo Connect,172602,Düz,Dizel,Önden Çekiş,60.0,1753,89.0,0,1,12.388394202324129
461900,8,Peugeot,2008 1.6 e-HDi Active Start-Stop ETG6,2008,114600,Otomatik,Dizel,Önden Çekiş,50.0,1598,92.0,5,1,13.043103696418697
170000,25,Suzuki,1.6 JLX 99 Ps SUV,Vitara,300000,Düz,LPG & Benzin,4x4,42.0,1589,97.0,0,0,12.043553716032399
462500,2,Fiat,1.3 MultiJet Easy 95 Ps Sedan,Egea,37405,Düz,Dizel,Önden Çekiş,45.0,1248,94.0,0,0,13.044401835934616
450000,6,Fiat,1.6 MultiJet Comfort DCT 120 Ps Sedan,Egea,128287,Düz,Dizel,Önden Çekiş,45.0,1598,118.0,0,1,13.017002861746503
345000,7,Fiat,1.3 MultiJet Easy 95 Ps Sedan,Egea,160000,Düz,Dizel,Önden Çekiş,45.0,1248,94.0,4,5,12.751299696013497
415000,3,Fiat,1.4 Fire Easy 95 Ps Sedan,Egea,15200,Düz,Benzin,Önden Çekiş,45.0,1368,94.0,1,0,12.936033799212835
615000,2,Fiat,1.6 MultiJet Lounge Plus 120 Ps Sedan,Egea,4350,Düz,Dizel,Önden Çekiş,45.0,1598,118.0,1,0,13.329377546788654
275000,12,Ford,1.4 TDCI Titanium X 70 Ps Hatchback,Fiesta,196000,Düz,Benzin,Önden Çekiş,45.0,1398,69.0,3,1,12.524526376648708
265000,12,Hyundai,Getz 1.4 DOHC Start,Getz,55000,Düz,Benzin,Önden Çekiş,45.0,1399,97.0,0,0,12.487485104968359
250000,19,Toyota,Corolla 1.6 VVT-i Sol,Corolla,247000,Düz,LPG & Benzin,Önden Çekiş,55.0,1598,110.0,5,1,12.429216196844383
200000,9,Fiat,Doblo Cargo 1.3 Multijet,Doblo,205000,Düz,Dizel,Önden Çekiş,60.0,1248,90.0,5,1,12.206072645530174
285000,10,Fiat,Linea 1.3 Multijet Active Plus,Linea,153000,Düz,Dizel,Önden Çekiş,45.0,1248,95.0,1,4,12.560244459250788
517000,3,Fiat,1.3 MultiJet Urban Plus 95 Ps Sedan,Egea,25000,Düz,Dizel,Önden Çekiş,45.0,1248,94.0,0,0,13.155798153490567
390000,2,Fiat,1.4 Fire Easy 95 Ps Sedan,Egea,15000,Düz,Benzin,Önden Çekiş,45.0,1368,94.0,0,0,12.873902018105829
350000,8,Fiat,Doblo Combi 1.6 Multijet Premio,Doblo,162500,Otomatik,Dizel,Önden Çekiş,60.0,1598,105.0,2,2,12.765688433465597
305000,11,Hyundai,i20 1.4 CRDI TUNE,i20,126000,Düz,Dizel,Önden Çekiş,45.0,1396,90.0,2,2,12.628067055589549
3275900,7,Bmw,730i Long Executive Lounge Otomatik 258 Ps Sedan,7 Serisi,126760,Otomatik,Benzin,Arkadan İtiş,78.0,1998,255.0,0,0,15.002103198458673
200000,19,Fiat,Albea 1.2 SL,Albea,93938,Düz,Benzin,Önden Çekiş,47.0,1242,80.0,1,0,12.206072645530174
370000,7,Fiat,1.3 MultiJet Urban 95 Ps Sedan,Egea,116376,Düz,Dizel,Önden Çekiş,45.0,1248,94.0,4,2,12.821258284620408
435000,6,Fiat,1.6 16V MultiJet II Urban Plus DCT 120 Ps Hatchbac,Egea,69790,Otomatik,Dizel,Önden Çekiş,50.0,1598,118.0,0,3,12.983101310070822
265000,10,Renault,Clio SportTourer 1.5 dCi Joy,Clio,185500,Düz,Dizel,Önden Çekiş,45.0,1461,75.0,1,1,12.487485104968359
210000,9,Fiat,Doblo Combi 1.3 M.jet Safeline,Doblo,196415,Düz,Dizel,Önden Çekiş,60.0,1248,90.0,3,2,12.254862809699606
320000,6,Fiat,1.3 MultiJet Easy 95 Ps Sedan,Egea,76902,Düz,Dizel,Önden Çekiş,45.0,1248,94.0,1,2,12.676076274775909
246400,12,Fiat,Doblo Combi 1.6 Multijet Premio,Doblo,216561,Düz,Dizel,Önden Çekiş,60.0,1598,105.0,0,2,12.414711510641501
265900,11,Fiat,Linea 1.3 Multijet Active Plus,Linea,73500,Düz,Dizel,Önden Çekiş,45.0,1248,95.0,4,3,12.490875577231112
210000,13,Fiat,Doblo Combi 1.6 Multijet Dynamic,Doblo,302819,Düz,Benzin,Önden Çekiş,60.0,1598,105.0,0,1,12.254862809699606
